KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3
,,, 0404123632, 0.423,SemiDetached,6658794940690081024
,,, 0404156386, 0.304,Detached,6645604928622813568
,,, 0404460906, 0.950,Ellipsoidal,2469313317086599296
,,, 0404854539, 0.786,OverContact,4657819365994273792
,,, 0405034090, 0.933,Ellipsoidal,3030312839969412992
,,, 0405526704, 0.673,SemiDetached,1601890348912701952
,,, 0405533713, 0.763,OverContact,6169396512667865216
,,, 0405543959, 0.904,Ellipsoidal,1338630603383080320
,,, 0406421379, 0.524,SemiDetached,1831521531316049280
,,, 0406758816, 0.542,SemiDetached,829685534384441344
,,, 0406781370, 0.826,Ellipsoidal,788334860565830784
,,, 0406798603, 0.601,SemiDetached,1295254010673349888
,,, 0407165509, 0.529,SemiDetached,5768421801888640512
,,, 0408068720, 0.524,SemiDetached,2475399217024756992
,,, 0408256672, 0.727,OverContact,4893403201230764032
,,, 0408351887, 0.689,SemiDetached,5677775275858024576
,,, 0408937625, 0.618,SemiDetached,187043317482036224
,,, 0409319605, 0.576,SemiDetached,3030977013710528768
,,, 0409343223, 0.316,Detached,3954557813141537536
,,, 0409455615, 0.645,SemiDetached,1924499223851942272
,,, 0410187905, 0.751,OverContact,6387802295521800960
,,, 0410354930, 0.554,SemiDetached,4615487996494226304
,,, 0410418820, 0.231,Detached,4614607631277672448
,,, 0410522328, 0.704,OverContact,2204312769782267136
,,, 0410578942, 0.583,SemiDetached,5234016093743844480
,,, 0412063998, 0.763,OverContact,4707677133040156160
,,, 0412638697, 0.601,SemiDetached,2203236210462742272
,,, 0415434817, 0.585,SemiDetached,5702365475455907968
,,, 0415873588, 0.500,SemiDetached,3503954274219565696
,,, 0415969184, 0.840,Ellipsoidal,2401019248270496768
,,, 0416024040, 0.634,SemiDetached,1250831709390246144
,,, 0416264037, 0.625,SemiDetached,2132501157103940608
,,, 0417052182, 0.929,Ellipsoidal,2068647358620451456
,,, 0417118871, 0.785,OverContact,1526615961809866624
,,, 0417175621, 0.341,Detached,1486194340959523584
,,, 0417277789, 0.544,SemiDetached,2171303712731640960
,,, 0417497545, 0.575,SemiDetached,2171301960385231488
,,, 0417585921, 0.541,SemiDetached,429386885825012608
,,, 0417728778, 0.413,SemiDetached,485464207916326528
,,, 0418244848, 0.459,SemiDetached,544673291326526720
,,, 0418532689, 0.620,SemiDetached,5786099578043436928
,,, 0419635446, 0.743,OverContact,6400200697874223232
,,, 0419994778, 0.790,OverContact,2513888102591385600
,,, 0420116962, 0.600,SemiDetached,1962909425622345728
,,, 0420757505, 0.403,SemiDetached,556510633510697984
,,, 0420962954, 0.667,SemiDetached,2968797672647113984
,,, 0421110675, 0.730,OverContact,523846239000492928
,,, 0421718004, 0.553,SemiDetached,2174588022685020544
,,, 0422246362, 0.392,Detached,3709457532936563584
,,, 0422252417, 0.585,SemiDetached,3733936029025094144
,,, 0422332463, 0.870,Ellipsoidal,3731188967942594560
,,, 0422914426, 0.715,OverContact,2503364401923988480
,,, 0423279462, 0.370,Detached,5681526023553931904
,,, 0423358373, 0.830,Ellipsoidal,2535986568322980864
,,, 0423387084, 0.684,SemiDetached,2507455341093475200
,,, 0423833748, 0.855,Ellipsoidal,4844494725003381632
,,, 0424008045, 0.638,SemiDetached,381234461270678784
,,, 0424461577, 0.654,SemiDetached,2156463776078611712
,,, 0425064757, 0.447,SemiDetached,4657996005080302720
,,, 0425077106, 0.577,SemiDetached,5132452250472067456
,,, 0425864141, 0.570,SemiDetached,6528432139113615616
,,, 0426803687, 0.659,SemiDetached,2057352664087465600
,,, 0427041696, 0.473,SemiDetached,2054756957652357888
,,, 0427385758, 0.589,SemiDetached,2213360032485424768
,,, 0427767269, 0.486,SemiDetached,2210381249327114624
,,, 0428003183, 0.643,SemiDetached,1937783660775697920
,,, 0428257299, 0.790,OverContact,443682697341082624
,,, 0428444188, 0.649,SemiDetached,444098488834110464
,,, 0428534573, 0.877,Ellipsoidal,249570280308984064
,,, 0428735978, 0.550,SemiDetached,537796533291820672
,,, 0428942240, 0.785,OverContact,444210776459268736
,,, 0428962300, 0.495,SemiDetached,2231561107452067200
,,, 0429044383, 0.323,Detached,1865220153958197504
,,, 0434097226, 0.774,OverContact,2433417522318421888
,,, 0434106760, 0.769,OverContact,2432005203928189312
,,, 0434437489, 0.529,SemiDetached,2208837461981821056
,,, 0434515577, 0.880,Ellipsoidal,3516104217008286208
,,, 0434625997, 0.628,SemiDetached,2207402981563024768
,,, 0434893323, 0.635,SemiDetached,2207689919743551360
,,, 0436168322, 0.580,SemiDetached,1835972766713412992
,,, 0436660156, 0.803,Ellipsoidal,3296417812345273856
,,, 0437241830, 0.616,SemiDetached,3549607749352021120
,,, 0437297176, 0.544,SemiDetached,3502027895487713152
,,, 0439519959, 0.555,SemiDetached,5307153721751883136
,,, 0440051305, 0.757,OverContact,385590588900489216
,,, 0440657189, 0.888,Ellipsoidal,2855968705685231872
,,, 0441105436, 0.759,OverContact,6810927634412960256
,,, 0441128066, 0.765,OverContact,5158131859934912640
,,, 0441183795, 0.729,OverContact,6626081175524391936
,,, 0441406061, 0.594,SemiDetached,6792441682857148928
,,, 0441422527, 0.898,Ellipsoidal,6779315953562354176
,,, 0441687696, 0.545,SemiDetached,1609895171519795328
,,, 0441734144, 0.718,OverContact,1704795806820110080
,,, 0441764197, 0.727,OverContact,1655263598262475136
,,, 0441804888, 0.474,SemiDetached,1651482068538045056
,,, 0441806350, 0.672,SemiDetached,1657204236285583104
,,, 0445069009, 0.569,SemiDetached,1030389974598928768
,,, 0445133704, 0.814,Ellipsoidal,417884963403565568
,,, 0445287089, 0.596,SemiDetached,424417127624218624
,,, 0445829772, 0.821,Ellipsoidal,790009691654627200
,,, 0445879719, 0.499,SemiDetached,1272930282497618048
,,, 0445924091, 0.915,Ellipsoidal,14045337627527424
,,, 0445932196, 0.669,SemiDetached,3290672241318923008
,,, 0446127290, 0.715,OverContact,1022096392749670016
,,, 0448913059, 0.986,Ellipsoidal,5847535340025966976
,,, 0449650980, 0.780,OverContact,5869474617129630976
,,, 0450089997, 0.663,SemiDetached,3289699143464724608
,,, 0450109281, 0.593,SemiDetached,3288670511680699392
,,, 0450637853, 0.784,OverContact,5346705663262805760
,,, 0452406965, 0.716,OverContact,5215342164351003648
,,, 0452544997, 0.531,SemiDetached,1831827741004350336
,,, 0452563490, 0.523,SemiDetached,1831723222983554304
,,, 0452734608, 0.565,SemiDetached,3508999005366339200
,,, 0452786194, 0.724,OverContact,3279260002112789760
,,, 0453097744, 0.782,OverContact,5264253385059031680
,,, 0453784977, 0.776,OverContact,6087798559321175680
,,, 0454058066, 0.667,SemiDetached,5872925503066875136
,,, 0455064763, 0.767,OverContact,3235164638036768512
,,, 0455178154, 0.459,SemiDetached,3077483709857255808
,,, 0455509774, 0.618,SemiDetached,5875491419647525248
,,, 0455755453, 0.481,SemiDetached,2881564516042273280
,,, 0455790537, 0.657,SemiDetached,1936512041221649536
,,, 0456130400, 0.801,Ellipsoidal,238082617181322368
,,, 0456263109, 0.642,SemiDetached,1106402718122325760
,,, 0456517808, 0.909,Ellipsoidal,6655031179245743488
,,, 0457172621, 0.906,Ellipsoidal,3270733942275162880
,,, 0457173024, 0.643,SemiDetached,3270203565354460032
,,, 0458259927, 0.801,Ellipsoidal,5254487763299952256
,,, 0458490358, 0.866,Ellipsoidal,1372013563108357760
,,, 0458875828, 0.615,SemiDetached,513431183821175936
,,, 0459190726, 0.350,Detached,4033312635583498496
,,, 0459789367, 0.612,SemiDetached,1024762227410763264
,,, 0459971813, 0.862,Ellipsoidal,3239374869921771392
,,, 0461662516, 0.792,OverContact,1031356788916864640
,,, 0461713146, 0.590,SemiDetached,5097257123786799744
,,, 0462267926, 0.389,Detached,5259722027066094976
,,, 0464422047, 0.492,SemiDetached,6439367711536089728
,,, 0464806209, 0.670,SemiDetached,3282677181172799104
,,, 0467294853, 0.512,SemiDetached,2195223622544081408
,,, 0467722869, 0.221,Detached,170581193171383296
,,, 0468293391, 0.770,OverContact,564727833661817472
,,, 0468343249, 0.766,OverContact,563492085672093184
,,, 0468792279, 0.304,Detached,1962614756503942144
,,, 0468958374, 0.545,SemiDetached,3154351701631018496
,,, 0469441650, 0.596,SemiDetached,4037000088463331840
,,, 0469857617, 0.643,SemiDetached,2202908933956759808
,,, 0469979014, 0.718,OverContact,6384729641558823040
,,, 0470275219, 0.640,SemiDetached,271780724429515520
,,, 1957912171, 0.463,SemiDetached,1866437416413601280
,,, 1981434198, 0.890,Ellipsoidal,2271718158314459520
,,, 1981621672, 0.824,Ellipsoidal,2278045985170934016
,,, 2003333263, 0.435,SemiDetached,1899579411285853952
,,, 2046417955, 0.522,SemiDetached,2003241230122936064
